Task,SubTask,Node,Time
v18,k492,n41,982
v18,k493,n42,984
v18,k494,n43,986
v18,k495,n44,988
v18,k496,n33,990
v18,k497,n34,992
v18,k498,n35,994
v18,k499,n36,996
v18,k500,n37,998
v18,k501,n38,1000
v18,k502,n39,1002
v18,k503,n40,1004
v18,k504,n41,1006
v18,k505,n42,1008
v18,k506,n43,1010
v18,k507,n44,1012
v18,k508,n33,1014
v18,k509,n34,1016
v18,k510,n35,1018
v18,k511,n36,1020
v18,k512,n37,1022
v18,k513,n38,1024
v18,k514,n39,1026
v18,k515,n40,1028
v18,k516,n41,1030
v18,k517,n42,1032
v18,k518,n43,1034
v18,k519,n44,1036
v18,k520,n33,1038
v18,k521,n34,1040
v18,k522,n35,1042
v18,k523,n36,1044
v18,k524,n37,1046
v18,k525,n38,1048
v18,k526,n39,1050
v18,k527,n40,1052
v18,k528,n41,1054
v18,k529,n42,1056
v18,k530,n43,1058
v18,k531,n44,1060
v18,k532,n33,1062
v18,k533,n34,1064
v18,k534,n35,1066
v18,k535,n36,1068
v18,k536,n37,1070
v18,k537,n38,1072
v18,k538,n39,1074
v18,k539,n40,1076
v18,k540,n41,1078
v18,k541,n42,1080
v18,k542,n43,1082
v18,k543,n44,1084
v18,k544,n33,1086
v18,k545,n34,1088
v18,k546,n35,1090
v18,k547,n36,1092
v18,k548,n37,1094
v18,k549,n38,1096
v18,k550,n39,1098
v18,k551,n40,1100
v18,k552,n41,1102
v18,k553,n42,1104
v18,k554,n43,1106
v18,k555,n44,1108
v18,k556,n33,1110
v18,k557,n34,1112
v18,k558,n35,1114
v18,k559,n36,1116
v18,k560,n37,1118
v18,k561,n38,1120
v18,k562,n39,1122
v18,k563,n40,1124
v18,k564,n41,1126
v18,k565,n42,1128
v18,k566,n43,1130
v18,k567,n44,1132
v18,k568,n33,1134
v18,k569,n34,1136
v18,k570,n35,1138
v18,k571,n36,1140
v18,k572,n37,1142
v18,k573,n38,1144
v18,k574,n39,1146
v18,k575,n40,1148
v18,k576,n41,1150
v18,k577,n42,1152
v18,k578,n43,1154
v18,k579,n44,1156
v18,k580,n33,1158
v18,k581,n34,1160
v18,k582,n35,1162
v18,k583,n36,1164
v18,k584,n37,1166
v18,k585,n38,1168
v18,k586,n39,1170
v18,k587,n40,1172
v18,k588,n41,1174
v18,k589,n42,1176
v18,k590,n43,1178
v18,k591,n44,1180
v18,k592,n33,1182
v18,k593,n34,1184
v18,k594,n35,1186
v18,k595,n36,1188
v18,k596,n37,1190
v18,k597,n38,1192
v18,k598,n39,1194
v18,k599,n40,1196
v18,k600,n41,1198
v18,k601,n42,1200
v18,k602,n43,1202
v18,k603,n44,1204
v18,k604,n33,1206
v18,k605,n34,1208
v18,k606,n35,1210
v18,k607,n36,1212
v18,k608,n37,1214
v18,k609,n38,1216
v18,k610,n39,1218
v18,k611,n40,1220
v18,k612,n41,1222
v18,k613,n42,1224
v18,k614,n43,1226
v18,k615,n44,1228
v18,k616,n33,1230
v18,k617,n34,1232
v18,k618,n35,1234
v18,k619,n36,1236
v18,k620,n37,1238
v18,k621,n38,1240
v18,k622,n39,1242
v18,k623,n40,1244
v18,k624,n41,1246
v18,k625,n42,1248
v18,k626,n43,1250
v18,k627,n44,1252
v18,k628,n33,1254
v18,k629,n34,1256
v18,k630,n35,1258
v18,k631,n36,1260
v18,k632,n37,1262
v18,k633,n38,1264
v18,k634,n39,1266
v18,k635,n40,1268
v18,k636,n41,1270
v18,k637,n42,1272
v18,k638,n43,1274
v18,k639,n44,1276
v18,k640,n33,1278
v18,k641,n34,1280
v18,k642,n35,1282
v18,k643,n36,1284
v18,k644,n37,1286
v18,k645,n38,1288
v18,k646,n39,1290
v18,k647,n40,1292
v18,k648,n41,1294
v18,k649,n42,1296
v18,k650,n43,1298
v18,k651,n44,1300
v18,k652,n33,1302
v18,k653,n34,1304
v18,k654,n35,1306
v18,k655,n36,1308
v18,k656,n37,1310
v18,k657,n38,1312
v18,k658,n39,1314
v18,k659,n40,1316
v18,k660,n41,1318
v18,k661,n42,1320
v18,k662,n43,1322
v18,k663,n44,1324
v18,k664,n33,1326
v18,k665,n34,1328
v18,k666,n35,1330
v18,k667,n36,1332
v18,k668,n37,1334
v18,k669,n38,1336
v18,k670,n39,1338
v18,k671,n40,1340
v18,k672,n41,1342
v18,k673,n42,1344
v18,k674,n43,1346
v18,k675,n44,1348
v18,k676,n33,1350
v18,k677,n34,1352
v18,k678,n35,1354
v18,k679,n36,1356
v18,k680,n37,1358
v18,k681,n38,1360
v18,k682,n39,1362
v18,k683,n40,1364
v18,k684,n41,1366
v18,k685,n42,1368
v18,k686,n43,1370
v18,k687,n44,1372
v18,k688,n33,1374
v18,k689,n34,1376
v18,k690,n35,1378
v18,k691,n36,1380
v18,k692,n37,1382
v18,k693,n38,1384
v18,k694,n39,1386
v18,k695,n40,1388
v18,k696,n41,1390
v18,k697,n42,1392
v18,k698,n43,1394
v18,k699,n44,1396
v18,k700,n33,1398
v18,k701,n34,1400
v18,k702,n35,1402
v18,k703,n36,1404
v18,k704,n37,1406
v18,k705,n38,1408
v18,k706,n39,1410
v18,k707,n40,1412
v18,k708,n41,1414
v18,k709,n42,1416
v18,k710,n43,1418
v18,k711,n44,1420
v18,k712,n33,1422
v18,k713,n34,1424
v18,k714,n35,1426
v18,k715,n36,1428
v18,k716,n37,1430
v18,k717,n38,1432
v18,k718,n39,1434
v18,k719,n40,1436
v18,k720,n41,1438
v18,k721,n42,1440
v19,k1,n48,0
v19,k2,n49,2
v19,k3,n50,4
v19,k4,n51,6
v19,k5,n52,8
v19,k6,n53,10
v19,k7,n54,12
v19,k8,n55,14
v19,k9,n56,16
v19,k10,n45,18
v19,k11,n46,20
v19,k12,n47,22
v19,k13,n48,24
v19,k14,n49,26
v19,k15,n50,28
v19,k16,n51,30
v19,k17,n52,32
v19,k18,n53,34
v19,k19,n54,36
v19,k20,n55,38
v19,k21,n56,40
v19,k22,n45,42
v19,k23,n46,44
v19,k24,n47,46
v19,k25,n48,48
v19,k26,n49,50
v19,k27,n50,52
v19,k28,n51,54
v19,k29,n52,56
v19,k30,n53,58
v19,k31,n54,60
v19,k32,n55,62
v19,k33,n56,64
v19,k34,n45,66
v19,k35,n46,68
v19,k36,n47,70
v19,k37,n48,72
v19,k38,n49,74
v19,k39,n50,76
v19,k40,n51,78
v19,k41,n52,80
v19,k42,n53,82
v19,k43,n54,84
v19,k44,n55,86
v19,k45,n56,88
v19,k46,n45,90
v19,k47,n46,92
v19,k48,n47,94
v19,k49,n48,96
v19,k50,n49,98
v19,k51,n50,100
v19,k52,n51,102
v19,k53,n52,104
v19,k54,n53,106
v19,k55,n54,108
v19,k56,n55,110
v19,k57,n56,112
v19,k58,n45,114
v19,k59,n46,116
v19,k60,n47,118
v19,k61,n48,120
v19,k62,n49,122
v19,k63,n50,124
v19,k64,n51,126
v19,k65,n52,128
v19,k66,n53,130
v19,k67,n54,132
v19,k68,n55,134
v19,k69,n56,136
v19,k70,n45,138
v19,k71,n46,140
v19,k72,n47,142
v19,k73,n48,144
v19,k74,n49,146
v19,k75,n50,148
v19,k76,n51,150
v19,k77,n52,152
v19,k78,n53,154
v19,k79,n54,156
v19,k80,n55,158
v19,k81,n56,160
v19,k82,n45,162
v19,k83,n46,164
v19,k84,n47,166
v19,k85,n48,168
v19,k86,n49,170
v19,k87,n50,172
v19,k88,n51,174
v19,k89,n52,176
v19,k90,n53,178
v19,k91,n54,180
v19,k92,n55,182
v19,k93,n56,184
v19,k94,n45,186
v19,k95,n46,188
v19,k96,n47,190
v19,k97,n48,192
v19,k98,n49,194
v19,k99,n50,196
v19,k100,n51,198
v19,k101,n52,200
v19,k102,n53,202
v19,k103,n54,204
v19,k104,n55,206
v19,k105,n56,208
v19,k106,n45,210
v19,k107,n46,212
v19,k108,n47,214
v19,k109,n48,216
v19,k110,n49,218
v19,k111,n50,220
v19,k112,n51,222
v19,k113,n52,224
v19,k114,n53,226
v19,k115,n54,228
v19,k116,n55,230
v19,k117,n56,232
v19,k118,n45,234
v19,k119,n46,236
v19,k120,n47,238
v19,k121,n48,240
v19,k122,n49,242
v19,k123,n50,244
v19,k124,n51,246
v19,k125,n52,248
v19,k126,n53,250
v19,k127,n54,252
v19,k128,n55,254
v19,k129,n56,256
v19,k130,n45,258
v19,k131,n46,260
v19,k132,n47,262
v19,k133,n48,264
v19,k134,n49,266
v19,k135,n50,268
v19,k136,n51,270
v19,k137,n52,272
v19,k138,n53,274
v19,k139,n54,276
v19,k140,n55,278
v19,k141,n56,280
v19,k142,n45,282
v19,k143,n46,284
v19,k144,n47,286
v19,k145,n48,288
v19,k146,n49,290
v19,k147,n50,292
v19,k148,n51,294
v19,k149,n52,296
v19,k150,n53,298
v19,k151,n54,300
v19,k152,n55,302
v19,k153,n56,304
v19,k154,n45,306
v19,k155,n46,308
v19,k156,n47,310
v19,k157,n48,312
v19,k158,n49,314
v19,k159,n50,316
v19,k160,n51,318
v19,k161,n52,320
v19,k162,n53,322
v19,k163,n54,324
v19,k164,n55,326
v19,k165,n56,328
v19,k166,n45,330
v19,k167,n46,332
v19,k168,n47,334
v19,k169,n48,336
v19,k170,n49,338
v19,k171,n50,340
v19,k172,n51,342
v19,k173,n52,344
v19,k174,n53,346
v19,k175,n54,348
v19,k176,n55,350
v19,k177,n56,352
v19,k178,n45,354
v19,k179,n46,356
v19,k180,n47,358
v19,k181,n48,360
v19,k182,n49,362
v19,k183,n50,364
v19,k184,n51,366
v19,k185,n52,368
v19,k186,n53,370
v19,k187,n54,372
v19,k188,n55,374
v19,k189,n56,376
v19,k190,n45,378
v19,k191,n46,380
v19,k192,n47,382
v19,k193,n48,384
v19,k194,n49,386
v19,k195,n50,388
v19,k196,n51,390
v19,k197,n52,392
v19,k198,n53,394
v19,k199,n54,396
v19,k200,n55,398
v19,k201,n56,400
v19,k202,n45,402
v19,k203,n46,404
v19,k204,n47,406
v19,k205,n48,408
v19,k206,n49,410
v19,k207,n50,412
v19,k208,n51,414
v19,k209,n52,416
v19,k210,n53,418
v19,k211,n54,420
v19,k212,n55,422
v19,k213,n56,424
v19,k214,n45,426
v19,k215,n46,428
v19,k216,n47,430
v19,k217,n48,432
v19,k218,n49,434
v19,k219,n50,436
v19,k220,n51,438
v19,k221,n52,440
v19,k222,n53,442
v19,k223,n54,444
v19,k224,n55,446
v19,k225,n56,448
v19,k226,n45,450
v19,k227,n46,452
v19,k228,n47,454
v19,k229,n48,456
v19,k230,n49,458
v19,k231,n50,460
v19,k232,n51,462
v19,k233,n52,464
v19,k234,n53,466
v19,k235,n54,468
v19,k236,n55,470
v19,k237,n56,472
v19,k238,n45,474
v19,k239,n46,476
v19,k240,n47,478
v19,k241,n48,480
v19,k242,n49,482
v19,k243,n50,484
v19,k244,n51,486
v19,k245,n52,488
v19,k246,n53,490
v19,k247,n54,492
v19,k248,n55,494
v19,k249,n56,496
v19,k250,n45,498
v19,k251,n46,500
v19,k252,n47,502
v19,k253,n48,504
v19,k254,n49,506
v19,k255,n50,508
v19,k256,n51,510
v19,k257,n52,512
v19,k258,n53,514
v19,k259,n54,516
v19,k260,n55,518
v19,k261,n56,520
v19,k262,n45,522
v19,k263,n46,524
v19,k264,n47,526
v19,k265,n48,528
v19,k266,n49,530
v19,k267,n50,532
v19,k268,n51,534
v19,k269,n52,536
v19,k270,n53,538
v19,k271,n54,540
v19,k272,n55,542
v19,k273,n56,544
v19,k274,n45,546
v19,k275,n46,548
v19,k276,n47,550
v19,k277,n48,552
v19,k278,n49,554
v19,k279,n50,556
v19,k280,n51,558
v19,k281,n52,560
v19,k282,n53,562
v19,k283,n54,564
v19,k284,n55,566
v19,k285,n56,568
v19,k286,n45,570
v19,k287,n46,572
v19,k288,n47,574
v19,k289,n48,576
v19,k290,n49,578
v19,k291,n50,580
v19,k292,n51,582
v19,k293,n52,584
v19,k294,n53,586
v19,k295,n54,588
v19,k296,n55,590
v19,k297,n56,592
v19,k298,n45,594
v19,k299,n46,596
v19,k300,n47,598
v19,k301,n48,600
v19,k302,n49,602
v19,k303,n50,604
v19,k304,n51,606
v19,k305,n52,608
v19,k306,n53,610
v19,k307,n54,612
v19,k308,n55,614
v19,k309,n56,616
v19,k310,n45,618
v19,k311,n46,620
v19,k312,n47,622
v19,k313,n48,624
v19,k314,n49,626
v19,k315,n50,628
v19,k316,n51,630
v19,k317,n52,632
v19,k318,n53,634
v19,k319,n54,636
v19,k320,n55,638
v19,k321,n56,640
v19,k322,n45,642
v19,k323,n46,644
v19,k324,n47,646
v19,k325,n48,648
v19,k326,n49,650
v19,k327,n50,652
v19,k328,n51,654
v19,k329,n52,656
v19,k330,n53,658
v19,k331,n54,660
v19,k332,n55,662
v19,k333,n56,664
v19,k334,n45,666
v19,k335,n46,668
v19,k336,n47,670
v19,k337,n48,672
v19,k338,n49,674
v19,k339,n50,676
v19,k340,n51,678
v19,k341,n52,680
v19,k342,n53,682
v19,k343,n54,684
v19,k344,n55,686
v19,k345,n56,688
v19,k346,n45,690
v19,k347,n46,692
v19,k348,n47,694
v19,k349,n48,696
v19,k350,n49,698
v19,k351,n50,700
v19,k352,n51,702
v19,k353,n52,704
v19,k354,n53,706
v19,k355,n54,708
v19,k356,n55,710
v19,k357,n56,712
v19,k358,n45,714
v19,k359,n46,716
v19,k360,n47,718
v19,k361,n48,720
v19,k362,n49,722
v19,k363,n50,724
v19,k364,n51,726
v19,k365,n52,728
v19,k366,n53,730
v19,k367,n54,732
v19,k368,n55,734
v19,k369,n56,736
v19,k370,n45,738
v19,k371,n46,740
v19,k372,n47,742
v19,k373,n48,744
v19,k374,n49,746
v19,k375,n50,748
v19,k376,n51,750
v19,k377,n52,752
v19,k378,n53,754
v19,k379,n54,756
v19,k380,n55,758
v19,k381,n56,760
v19,k382,n45,762
v19,k383,n46,764
v19,k384,n47,766
v19,k385,n48,768
v19,k386,n49,770
v19,k387,n50,772
v19,k388,n51,774
v19,k389,n52,776
v19,k390,n53,778
v19,k391,n54,780
v19,k392,n55,782
v19,k393,n56,784
v19,k394,n45,786
v19,k395,n46,788
v19,k396,n47,790
v19,k397,n48,792
v19,k398,n49,794
v19,k399,n50,796
v19,k400,n51,798
v19,k401,n52,800
v19,k402,n53,802
v19,k403,n54,804
v19,k404,n55,806
v19,k405,n56,808
v19,k406,n45,810
v19,k407,n46,812
v19,k408,n47,814
v19,k409,n48,816
v19,k410,n49,818
v19,k411,n50,820
v19,k412,n51,822
v19,k413,n52,824
v19,k414,n53,826
v19,k415,n54,828
v19,k416,n55,830
v19,k417,n56,832
v19,k418,n45,834
v19,k419,n46,836
v19,k420,n47,838
v19,k421,n48,840
v19,k422,n49,842
v19,k423,n50,844
v19,k424,n51,846
v19,k425,n52,848
v19,k426,n53,850
v19,k427,n54,852
v19,k428,n55,854
v19,k429,n56,856
v19,k430,n45,858
v19,k431,n46,860
v19,k432,n47,862
v19,k433,n48,864
v19,k434,n49,866
v19,k435,n50,868
v19,k436,n51,870
v19,k437,n52,872
v19,k438,n53,874
v19,k439,n54,876
v19,k440,n55,878
v19,k441,n56,880
v19,k442,n45,882
v19,k443,n46,884
v19,k444,n47,886
v19,k445,n48,888
v19,k446,n49,890
v19,k447,n50,892
v19,k448,n51,894
v19,k449,n52,896
v19,k450,n53,898
v19,k451,n54,900
v19,k452,n55,902
v19,k453,n56,904
v19,k454,n45,906
v19,k455,n46,908
v19,k456,n47,910
v19,k457,n48,912
v19,k458,n49,914
v19,k459,n50,916
v19,k460,n51,918
v19,k461,n52,920
v19,k462,n53,922
v19,k463,n54,924
v19,k464,n55,926
v19,k465,n56,928
v19,k466,n45,930
v19,k467,n46,932
v19,k468,n47,934
v19,k469,n48,936
v19,k470,n49,938
v19,k471,n50,940
v19,k472,n51,942
v19,k473,n52,944
v19,k474,n53,946
v19,k475,n54,948
v19,k476,n55,950
v19,k477,n56,952
v19,k478,n45,954
v19,k479,n46,956
v19,k480,n47,958
v19,k481,n48,960
v19,k482,n49,962
v19,k483,n50,964
v19,k484,n51,966
v19,k485,n52,968
v19,k486,n53,970
v19,k487,n54,972
v19,k488,n55,974
v19,k489,n56,976
v19,k490,n45,978
v19,k491,n46,980
v19,k492,n47,982
v19,k493,n48,984
v19,k494,n49,986
v19,k495,n50,988
v19,k496,n51,990
v19,k497,n52,992
v19,k498,n53,994
v19,k499,n54,996
v19,k500,n55,998
v19,k501,n56,1000
v19,k502,n45,1002
v19,k503,n46,1004
v19,k504,n47,1006
v19,k505,n48,1008
v19,k506,n49,1010
v19,k507,n50,1012
v19,k508,n51,1014
v19,k509,n52,1016
v19,k510,n53,1018
v19,k511,n54,1020
v19,k512,n55,1022
v19,k513,n56,1024
v19,k514,n45,1026
v19,k515,n46,1028
v19,k516,n47,1030
v19,k517,n48,1032
v19,k518,n49,1034
v19,k519,n50,1036
v19,k520,n51,1038
v19,k521,n52,1040
v19,k522,n53,1042
v19,k523,n54,1044
v19,k524,n55,1046
v19,k525,n56,1048
v19,k526,n45,1050
v19,k527,n46,1052
v19,k528,n47,1054
v19,k529,n48,1056
v19,k530,n49,1058
v19,k531,n50,1060
v19,k532,n51,1062
v19,k533,n52,1064
v19,k534,n53,1066
v19,k535,n54,1068
v19,k536,n55,1070
v19,k537,n56,1072
v19,k538,n45,1074
v19,k539,n46,1076
v19,k540,n47,1078
v19,k541,n48,1080
v19,k542,n49,1082
v19,k543,n50,1084
v19,k544,n51,1086
v19,k545,n52,1088
v19,k546,n53,1090
v19,k547,n54,1092
v19,k548,n55,1094
v19,k549,n56,1096
v19,k550,n45,1098
v19,k551,n46,1100
v19,k552,n47,1102
v19,k553,n48,1104
v19,k554,n49,1106
v19,k555,n50,1108
v19,k556,n51,1110
v19,k557,n52,1112
v19,k558,n53,1114
v19,k559,n54,1116
v19,k560,n55,1118
v19,k561,n56,1120
v19,k562,n45,1122
v19,k563,n46,1124
v19,k564,n47,1126
v19,k565,n48,1128
v19,k566,n49,1130
v19,k567,n50,1132
v19,k568,n51,1134
v19,k569,n52,1136
v19,k570,n53,1138
v19,k571,n54,1140
v19,k572,n55,1142
v19,k573,n56,1144
v19,k574,n45,1146
v19,k575,n46,1148
v19,k576,n47,1150
v19,k577,n48,1152
v19,k578,n49,1154
v19,k579,n50,1156
v19,k580,n51,1158
v19,k581,n52,1160
v19,k582,n53,1162
v19,k583,n54,1164
v19,k584,n55,1166
v19,k585,n56,1168
v19,k586,n45,1170
v19,k587,n46,1172
v19,k588,n47,1174
v19,k589,n48,1176
v19,k590,n49,1178
v19,k591,n50,1180
v19,k592,n51,1182
v19,k593,n52,1184
v19,k594,n53,1186
v19,k595,n54,1188
v19,k596,n55,1190
v19,k597,n56,1192
v19,k598,n45,1194
v19,k599,n46,1196
v19,k600,n47,1198
v19,k601,n48,1200
v19,k602,n49,1202
v19,k603,n50,1204
v19,k604,n51,1206
v19,k605,n52,1208
v19,k606,n53,1210
v19,k607,n54,1212
v19,k608,n55,1214
v19,k609,n56,1216
v19,k610,n45,1218
v19,k611,n46,1220
v19,k612,n47,1222
v19,k613,n48,1224
v19,k614,n49,1226
v19,k615,n50,1228
v19,k616,n51,1230
v19,k617,n52,1232
v19,k618,n53,1234
v19,k619,n54,1236
v19,k620,n55,1238
v19,k621,n56,1240
v19,k622,n45,1242
v19,k623,n46,1244
v19,k624,n47,1246
v19,k625,n48,1248
v19,k626,n49,1250
v19,k627,n50,1252
v19,k628,n51,1254
v19,k629,n52,1256
v19,k630,n53,1258
v19,k631,n54,1260
v19,k632,n55,1262
v19,k633,n56,1264
v19,k634,n45,1266
v19,k635,n46,1268
v19,k636,n47,1270
v19,k637,n48,1272
v19,k638,n49,1274
v19,k639,n50,1276
v19,k640,n51,1278
v19,k641,n52,1280
v19,k642,n53,1282
v19,k643,n54,1284
v19,k644,n55,1286
v19,k645,n56,1288
v19,k646,n45,1290
v19,k647,n46,1292
v19,k648,n47,1294
v19,k649,n48,1296
v19,k650,n49,1298
v19,k651,n50,1300
v19,k652,n51,1302
v19,k653,n52,1304
v19,k654,n53,1306
v19,k655,n54,1308
v19,k656,n55,1310
v19,k657,n56,1312
v19,k658,n45,1314
v19,k659,n46,1316
v19,k660,n47,1318
v19,k661,n48,1320
v19,k662,n49,1322
v19,k663,n50,1324
v19,k664,n51,1326
v19,k665,n52,1328
v19,k666,n53,1330
v19,k667,n54,1332
v19,k668,n55,1334
v19,k669,n56,1336
v19,k670,n45,1338
v19,k671,n46,1340
v19,k672,n47,1342
v19,k673,n48,1344
v19,k674,n49,1346
v19,k675,n50,1348
v19,k676,n51,1350
v19,k677,n52,1352
v19,k678,n53,1354
v19,k679,n54,1356
v19,k680,n55,1358
v19,k681,n56,1360
v19,k682,n45,1362
v19,k683,n46,1364
v19,k684,n47,1366
v19,k685,n48,1368
v19,k686,n49,1370
v19,k687,n50,1372
v19,k688,n51,1374
v19,k689,n52,1376
v19,k690,n53,1378
v19,k691,n54,1380
v19,k692,n55,1382
v19,k693,n56,1384
v19,k694,n45,1386
v19,k695,n46,1388
v19,k696,n47,1390
v19,k697,n48,1392
v19,k698,n49,1394
v19,k699,n50,1396
v19,k700,n51,1398
v19,k701,n52,1400
v19,k702,n53,1402
v19,k703,n54,1404
v19,k704,n55,1406
v19,k705,n56,1408
v19,k706,n45,1410
v19,k707,n46,1412
v19,k708,n47,1414
v19,k709,n48,1416
v19,k710,n49,1418
v19,k711,n50,1420
v19,k712,n51,1422
v19,k713,n52,1424
v19,k714,n53,1426
v19,k715,n54,1428
v19,k716,n55,1430
v19,k717,n56,1432
v19,k718,n45,1434
v19,k719,n46,1436
v19,k720,n47,1438
v19,k721,n48,1440
v20,k1,n52,0
v20,k2,n53,2
v20,k3,n54,4
v20,k4,n55,6
v20,k5,n56,8
v20,k6,n45,10
v20,k7,n46,12
v20,k8,n47,14
v20,k9,n48,16
v20,k10,n49,18
v20,k11,n50,20
v20,k12,n51,22
v20,k13,n52,24
v20,k14,n53,26
v20,k15,n54,28
v20,k16,n55,30
v20,k17,n56,32
v20,k18,n45,34
v20,k19,n46,36
v20,k20,n47,38
v20,k21,n48,40
v20,k22,n49,42
v20,k23,n50,44
v20,k24,n51,46
v20,k25,n52,48
v20,k26,n53,50
v20,k27,n54,52
v20,k28,n55,54
v20,k29,n56,56
v20,k30,n45,58
v20,k31,n46,60
v20,k32,n47,62
v20,k33,n48,64
v20,k34,n49,66
v20,k35,n50,68
v20,k36,n51,70
v20,k37,n52,72
v20,k38,n53,74
v20,k39,n54,76
v20,k40,n55,78
v20,k41,n56,80
v20,k42,n45,82
v20,k43,n46,84
v20,k44,n47,86
v20,k45,n48,88
v20,k46,n49,90
v20,k47,n50,92
v20,k48,n51,94
v20,k49,n52,96
v20,k50,n53,98
v20,k51,n54,100
v20,k52,n55,102
v20,k53,n56,104
v20,k54,n45,106
v20,k55,n46,108
v20,k56,n47,110
v20,k57,n48,112
v20,k58,n49,114
v20,k59,n50,116
v20,k60,n51,118
v20,k61,n52,120
v20,k62,n53,122
v20,k63,n54,124
v20,k64,n55,126
v20,k65,n56,128
v20,k66,n45,130
v20,k67,n46,132
v20,k68,n47,134
v20,k69,n48,136
v20,k70,n49,138
v20,k71,n50,140
v20,k72,n51,142
v20,k73,n52,144
v20,k74,n53,146
v20,k75,n54,148
v20,k76,n55,150
v20,k77,n56,152
v20,k78,n45,154
v20,k79,n46,156
v20,k80,n47,158
v20,k81,n48,160
v20,k82,n49,162
v20,k83,n50,164
v20,k84,n51,166
v20,k85,n52,168
v20,k86,n53,170
v20,k87,n54,172
v20,k88,n55,174
v20,k89,n56,176
v20,k90,n45,178
v20,k91,n46,180
v20,k92,n47,182
v20,k93,n48,184
v20,k94,n49,186
v20,k95,n50,188
v20,k96,n51,190
v20,k97,n52,192
v20,k98,n53,194
v20,k99,n54,196
v20,k100,n55,198
v20,k101,n56,200
v20,k102,n45,202
v20,k103,n46,204
v20,k104,n47,206
v20,k105,n48,208
v20,k106,n49,210
v20,k107,n50,212
v20,k108,n51,214
v20,k109,n52,216
v20,k110,n53,218
v20,k111,n54,220
v20,k112,n55,222
v20,k113,n56,224
v20,k114,n45,226
v20,k115,n46,228
v20,k116,n47,230
v20,k117,n48,232
v20,k118,n49,234
v20,k119,n50,236
v20,k120,n51,238
v20,k121,n52,240
v20,k122,n53,242
v20,k123,n54,244
v20,k124,n55,246
v20,k125,n56,248
v20,k126,n45,250
v20,k127,n46,252
v20,k128,n47,254
v20,k129,n48,256
v20,k130,n49,258
v20,k131,n50,260
v20,k132,n51,262
v20,k133,n52,264
v20,k134,n53,266
v20,k135,n54,268
v20,k136,n55,270
v20,k137,n56,272
v20,k138,n45,274
v20,k139,n46,276
v20,k140,n47,278
v20,k141,n48,280
v20,k142,n49,282
v20,k143,n50,284
v20,k144,n51,286
v20,k145,n52,288
v20,k146,n53,290
v20,k147,n54,292
v20,k148,n55,294
v20,k149,n56,296
v20,k150,n45,298
v20,k151,n46,300
v20,k152,n47,302
v20,k153,n48,304
v20,k154,n49,306
v20,k155,n50,308
v20,k156,n51,310
v20,k157,n52,312
v20,k158,n53,314
v20,k159,n54,316
v20,k160,n55,318
v20,k161,n56,320
v20,k162,n45,322
v20,k163,n46,324
v20,k164,n47,326
v20,k165,n48,328
v20,k166,n49,330
v20,k167,n50,332
v20,k168,n51,334
v20,k169,n52,336
v20,k170,n53,338
v20,k171,n54,340
v20,k172,n55,342
v20,k173,n56,344
v20,k174,n45,346
v20,k175,n46,348
v20,k176,n47,350
v20,k177,n48,352
v20,k178,n49,354
v20,k179,n50,356
v20,k180,n51,358
v20,k181,n52,360
v20,k182,n53,362
v20,k183,n54,364
v20,k184,n55,366
v20,k185,n56,368
v20,k186,n45,370
v20,k187,n46,372
v20,k188,n47,374
v20,k189,n48,376
v20,k190,n49,378
v20,k191,n50,380
v20,k192,n51,382
v20,k193,n52,384
v20,k194,n53,386
v20,k195,n54,388
v20,k196,n55,390
v20,k197,n56,392
v20,k198,n45,394
v20,k199,n46,396
v20,k200,n47,398
v20,k201,n48,400
v20,k202,n49,402
v20,k203,n50,404
v20,k204,n51,406
v20,k205,n52,408
v20,k206,n53,410
v20,k207,n54,412
v20,k208,n55,414
v20,k209,n56,416
v20,k210,n45,418
v20,k211,n46,420
v20,k212,n47,422
v20,k213,n48,424
v20,k214,n49,426
v20,k215,n50,428
v20,k216,n51,430
v20,k217,n52,432
v20,k218,n53,434
v20,k219,n54,436
v20,k220,n55,438
v20,k221,n56,440
v20,k222,n45,442
v20,k223,n46,444
v20,k224,n47,446
v20,k225,n48,448
v20,k226,n49,450
v20,k227,n50,452
v20,k228,n51,454
v20,k229,n52,456
v20,k230,n53,458
v20,k231,n54,460
v20,k232,n55,462
v20,k233,n56,464
v20,k234,n45,466
v20,k235,n46,468
v20,k236,n47,470
v20,k237,n48,472
v20,k238,n49,474
v20,k239,n50,476
v20,k240,n51,478
v20,k241,n52,480
v20,k242,n53,482
v20,k243,n54,484
v20,k244,n55,486
v20,k245,n56,488
v20,k246,n45,490
v20,k247,n46,492
v20,k248,n47,494
v20,k249,n48,496
v20,k250,n49,498
v20,k251,n50,500
v20,k252,n51,502
v20,k253,n52,504
v20,k254,n53,506
v20,k255,n54,508
v20,k256,n55,510
v20,k257,n56,512
v20,k258,n45,514
v20,k259,n46,516
v20,k260,n47,518
v20,k261,n48,520
v20,k262,n49,522
v20,k263,n50,524
v20,k264,n51,526
v20,k265,n52,528
v20,k266,n53,530
v20,k267,n54,532
v20,k268,n55,534
v20,k269,n56,536
v20,k270,n45,538
v20,k271,n46,540
v20,k272,n47,542
v20,k273,n48,544
v20,k274,n49,546
v20,k275,n50,548
v20,k276,n51,550
v20,k277,n52,552
v20,k278,n53,554
v20,k279,n54,556
v20,k280,n55,558
